id,cluster
142_The Vamps - Somebody To You ft. Demi Lovato_clip4,2
143_Bebe Rexha - The Way I Are (Dance With Somebody) feat. Lil Wayne [Official Music Video]_clip0,5
143_Bebe Rexha - The Way I Are (Dance With Somebody) feat. Lil Wayne [Official Music Video]_clip1,1
143_Bebe Rexha - The Way I Are (Dance With Somebody) feat. Lil Wayne [Official Music Video]_clip2,1
143_Bebe Rexha - The Way I Are (Dance With Somebody) feat. Lil Wayne [Official Music Video]_clip3,1
143_Bebe Rexha - The Way I Are (Dance With Somebody) feat. Lil Wayne [Official Music Video]_clip4,1
144_Cheat Codes - No Promises ft. Demi Lovato [Official Video]_clip0,6
144_Cheat Codes - No Promises ft. Demi Lovato [Official Video]_clip1,6
144_Cheat Codes - No Promises ft. Demi Lovato [Official Video]_clip2,4
144_Cheat Codes - No Promises ft. Demi Lovato [Official Video]_clip3,4
144_Cheat Codes - No Promises ft. Demi Lovato [Official Video]_clip4,4
144_Cheat Codes - No Promises ft. Demi Lovato [Official Video]_clip5,4
145_Céline Dion - That's The Way It Is (Official HD Video)_clip0,0
145_Céline Dion - That's The Way It Is (Official HD Video)_clip1,8
145_Céline Dion - That's The Way It Is (Official HD Video)_clip2,0
145_Céline Dion - That's The Way It Is (Official HD Video)_clip3,8
145_Céline Dion - That's The Way It Is (Official HD Video)_clip4,8
145_Céline Dion - That's The Way It Is (Official HD Video)_clip5,0
145_Céline Dion - That's The Way It Is (Official HD Video)_clip6,0
146_Leona Lewis - Better in Time (Official Video)_clip0,8
146_Leona Lewis - Better in Time (Official Video)_clip1,8
146_Leona Lewis - Better in Time (Official Video)_clip2,8
146_Leona Lewis - Better in Time (Official Video)_clip3,5
146_Leona Lewis - Better in Time (Official Video)_clip4,8
146_Leona Lewis - Better in Time (Official Video)_clip5,8
146_Leona Lewis - Better in Time (Official Video)_clip6,8
147_Ariana Grande - Baby I (Official Video)_clip0,2
147_Ariana Grande - Baby I (Official Video)_clip1,8
147_Ariana Grande - Baby I (Official Video)_clip2,9
147_Ariana Grande - Baby I (Official Video)_clip3,5
147_Ariana Grande - Baby I (Official Video)_clip4,2
147_Ariana Grande - Baby I (Official Video)_clip5,1
148_The Black Eyed Peas - Let's Get It Started_clip0,2
148_The Black Eyed Peas - Let's Get It Started_clip1,1
148_The Black Eyed Peas - Let's Get It Started_clip2,1
148_The Black Eyed Peas - Let's Get It Started_clip3,1
148_The Black Eyed Peas - Let's Get It Started_clip4,1
148_The Black Eyed Peas - Let's Get It Started_clip5,1
149_Troye Sivan - Dance To This ft. Ariana Grande (Official Video)_clip0,8
149_Troye Sivan - Dance To This ft. Ariana Grande (Official Video)_clip1,9
149_Troye Sivan - Dance To This ft. Ariana Grande (Official Video)_clip2,8
149_Troye Sivan - Dance To This ft. Ariana Grande (Official Video)_clip3,8
149_Troye Sivan - Dance To This ft. Ariana Grande (Official Video)_clip4,8
149_Troye Sivan - Dance To This ft. Ariana Grande (Official Video)_clip5,8
149_Troye Sivan - Dance To This ft. Ariana Grande (Official Video)_clip6,8
"150_Dan + Shay, Justin Bieber - 10,000 Hours (Official Music Video)_clip0",6
"150_Dan + Shay, Justin Bieber - 10,000 Hours (Official Music Video)_clip1",4
"150_Dan + Shay, Justin Bieber - 10,000 Hours (Official Music Video)_clip2",4
"150_Dan + Shay, Justin Bieber - 10,000 Hours (Official Music Video)_clip3",4
"150_Dan + Shay, Justin Bieber - 10,000 Hours (Official Music Video)_clip4",4
151_Daniel Powter - Bad Day (Official Music Video) [HD]_clip0,2
151_Daniel Powter - Bad Day (Official Music Video) [HD]_clip1,4
151_Daniel Powter - Bad Day (Official Music Video) [HD]_clip2,9
151_Daniel Powter - Bad Day (Official Music Video) [HD]_clip3,4
151_Daniel Powter - Bad Day (Official Music Video) [HD]_clip4,8
151_Daniel Powter - Bad Day (Official Music Video) [HD]_clip5,9
152_Let Me Love You Mario Lyrics_clip0,4
152_Let Me Love You Mario Lyrics_clip1,4
152_Let Me Love You Mario Lyrics_clip2,4
152_Let Me Love You Mario Lyrics_clip3,4
152_Let Me Love You Mario Lyrics_clip4,2
152_Let Me Love You Mario Lyrics_clip5,4
152_Let Me Love You Mario Lyrics_clip6,4
153_Ellie Goulding - Lights (Official Video)_clip0,8
153_Ellie Goulding - Lights (Official Video)_clip1,8
153_Ellie Goulding - Lights (Official Video)_clip2,8
153_Ellie Goulding - Lights (Official Video)_clip3,8
153_Ellie Goulding - Lights (Official Video)_clip4,8
153_Ellie Goulding - Lights (Official Video)_clip5,8
154_Sabrina Carpenter - Thumbs (Official Video)_clip0,3
154_Sabrina Carpenter - Thumbs (Official Video)_clip1,4
154_Sabrina Carpenter - Thumbs (Official Video)_clip2,4
154_Sabrina Carpenter - Thumbs (Official Video)_clip3,4
154_Sabrina Carpenter - Thumbs (Official Video)_clip4,3
154_Sabrina Carpenter - Thumbs (Official Video)_clip5,5
155_The Pussycat Dolls - Stickwitu (Official Music Video) ft. Avant_clip0,5
155_The Pussycat Dolls - Stickwitu (Official Music Video) ft. Avant_clip1,0
155_The Pussycat Dolls - Stickwitu (Official Music Video) ft. Avant_clip2,0
155_The Pussycat Dolls - Stickwitu (Official Music Video) ft. Avant_clip3,0
155_The Pussycat Dolls - Stickwitu (Official Music Video) ft. Avant_clip4,5
155_The Pussycat Dolls - Stickwitu (Official Music Video) ft. Avant_clip5,0
156_David Guetta Feat. Kelly Rowland - When Love Takes Over (Official Video)_clip0,8
156_David Guetta Feat. Kelly Rowland - When Love Takes Over (Official Video)_clip1,8
156_David Guetta Feat. Kelly Rowland - When Love Takes Over (Official Video)_clip2,8
156_David Guetta Feat. Kelly Rowland - When Love Takes Over (Official Video)_clip3,8
156_David Guetta Feat. Kelly Rowland - When Love Takes Over (Official Video)_clip4,8
157_Sam Hunt - Break Up In A Small Town (Official Music Video)_clip0,9
157_Sam Hunt - Break Up In A Small Town (Official Music Video)_clip1,6
157_Sam Hunt - Break Up In A Small Town (Official Music Video)_clip2,7
157_Sam Hunt - Break Up In A Small Town (Official Music Video)_clip3,9
157_Sam Hunt - Break Up In A Small Town (Official Music Video)_clip4,5
157_Sam Hunt - Break Up In A Small Town (Official Music Video)_clip5,9
157_Sam Hunt - Break Up In A Small Town (Official Music Video)_clip6,7
158_Adele - Chasing Pavements (Official Music Video)_clip0,2
158_Adele - Chasing Pavements (Official Music Video)_clip1,2
158_Adele - Chasing Pavements (Official Music Video)_clip2,4
158_Adele - Chasing Pavements (Official Music Video)_clip3,4
158_Adele - Chasing Pavements (Official Music Video)_clip4,6
158_Adele - Chasing Pavements (Official Music Video)_clip5,4
159_MKTO - Classic (Official Video)_clip0,2
159_MKTO - Classic (Official Video)_clip1,8
159_MKTO - Classic (Official Video)_clip2,8
159_MKTO - Classic (Official Video)_clip3,8
159_MKTO - Classic (Official Video)_clip4,9
160_Taylor Swift - Teardrops On My Guitar_clip0,4
160_Taylor Swift - Teardrops On My Guitar_clip1,4
160_Taylor Swift - Teardrops On My Guitar_clip2,4
160_Taylor Swift - Teardrops On My Guitar_clip3,4
160_Taylor Swift - Teardrops On My Guitar_clip4,4
160_Taylor Swift - Teardrops On My Guitar_clip5,4
161_Maroon 5 - Love Somebody_clip0,9
161_Maroon 5 - Love Somebody_clip1,9
161_Maroon 5 - Love Somebody_clip2,9
161_Maroon 5 - Love Somebody_clip3,9
161_Maroon 5 - Love Somebody_clip4,9
161_Maroon 5 - Love Somebody_clip5,9
161_Maroon 5 - Love Somebody_clip6,9
162_Rachel Platten - Stand By You (Official Video)_clip0,6
162_Rachel Platten - Stand By You (Official Video)_clip1,0
162_Rachel Platten - Stand By You (Official Video)_clip2,7
162_Rachel Platten - Stand By You (Official Video)_clip3,0
162_Rachel Platten - Stand By You (Official Video)_clip4,0
162_Rachel Platten - Stand By You (Official Video)_clip5,0
163_Fifth Harmony - I'm In Love With a Monster (from Hotel Transylvania 2 - Official Video)_clip0,8
163_Fifth Harmony - I'm In Love With a Monster (from Hotel Transylvania 2 - Official Video)_clip1,8
163_Fifth Harmony - I'm In Love With a Monster (from Hotel Transylvania 2 - Official Video)_clip2,8
163_Fifth Harmony - I'm In Love With a Monster (from Hotel Transylvania 2 - Official Video)_clip3,8
163_Fifth Harmony - I'm In Love With a Monster (from Hotel Transylvania 2 - Official Video)_clip4,0
163_Fifth Harmony - I'm In Love With a Monster (from Hotel Transylvania 2 - Official Video)_clip5,8
164_Michael Bublé - Feeling Good [Official 4K Remastered Music Video]_clip0,9
164_Michael Bublé - Feeling Good [Official 4K Remastered Music Video]_clip1,2
164_Michael Bublé - Feeling Good [Official 4K Remastered Music Video]_clip2,9
164_Michael Bublé - Feeling Good [Official 4K Remastered Music Video]_clip3,9
164_Michael Bublé - Feeling Good [Official 4K Remastered Music Video]_clip4,1
164_Michael Bublé - Feeling Good [Official 4K Remastered Music Video]_clip5,9
164_Michael Bublé - Feeling Good [Official 4K Remastered Music Video]_clip6,7
165_Ruth B. - Lost Boy (Official Video)_clip0,6
165_Ruth B. - Lost Boy (Official Video)_clip1,2
165_Ruth B. - Lost Boy (Official Video)_clip2,1
165_Ruth B. - Lost Boy (Official Video)_clip3,6
165_Ruth B. - Lost Boy (Official Video)_clip4,6
165_Ruth B. - Lost Boy (Official Video)_clip5,6
165_Ruth B. - Lost Boy (Official Video)_clip6,2
166_Michael Bublé - Haven't Met You Yet [Official Music Video]_clip0,9
166_Michael Bublé - Haven't Met You Yet [Official Music Video]_clip1,9
166_Michael Bublé - Haven't Met You Yet [Official Music Video]_clip2,9
166_Michael Bublé - Haven't Met You Yet [Official Music Video]_clip3,9
166_Michael Bublé - Haven't Met You Yet [Official Music Video]_clip4,4
166_Michael Bublé - Haven't Met You Yet [Official Music Video]_clip5,6
166_Michael Bublé - Haven't Met You Yet [Official Music Video]_clip6,4
"167_Silk City, Dua Lipa - Electricity (Official Video) ft. Diplo, Mark Ronson_clip0",6
"167_Silk City, Dua Lipa - Electricity (Official Video) ft. Diplo, Mark Ronson_clip1",3
"167_Silk City, Dua Lipa - Electricity (Official Video) ft. Diplo, Mark Ronson_clip2",3
"167_Silk City, Dua Lipa - Electricity (Official Video) ft. Diplo, Mark Ronson_clip3",3
"167_Silk City, Dua Lipa - Electricity (Official Video) ft. Diplo, Mark Ronson_clip4",3
"167_Silk City, Dua Lipa - Electricity (Official Video) ft. Diplo, Mark Ronson_clip5",3
"167_Silk City, Dua Lipa - Electricity (Official Video) ft. Diplo, Mark Ronson_clip6",3
"167_Silk City, Dua Lipa - Electricity (Official Video) ft. Diplo, Mark Ronson_clip7",7
168_Journey - Don't Stop Believin' (Official Audio)_clip0,0
168_Journey - Don't Stop Believin' (Official Audio)_clip1,0
168_Journey - Don't Stop Believin' (Official Audio)_clip2,8
168_Journey - Don't Stop Believin' (Official Audio)_clip3,0
168_Journey - Don't Stop Believin' (Official Audio)_clip4,0
168_Journey - Don't Stop Believin' (Official Audio)_clip5,0
168_Journey - Don't Stop Believin' (Official Audio)_clip6,0
169_Harry Styles - Adore You (Official Video)_clip0,4
169_Harry Styles - Adore You (Official Video)_clip1,4
169_Harry Styles - Adore You (Official Video)_clip2,4
169_Harry Styles - Adore You (Official Video)_clip3,4
169_Harry Styles - Adore You (Official Video)_clip4,4
169_Harry Styles - Adore You (Official Video)_clip5,2
170_Ellie Goulding - Love Me Like You Do (Official Audio)_clip0,5
170_Ellie Goulding - Love Me Like You Do (Official Audio)_clip1,9
170_Ellie Goulding - Love Me Like You Do (Official Audio)_clip2,9
170_Ellie Goulding - Love Me Like You Do (Official Audio)_clip3,9
170_Ellie Goulding - Love Me Like You Do (Official Audio)_clip4,4
170_Ellie Goulding - Love Me Like You Do (Official Audio)_clip5,9
170_Ellie Goulding - Love Me Like You Do (Official Audio)_clip6,9
171_Rihanna - Shut Up And Drive_clip0,5
171_Rihanna - Shut Up And Drive_clip1,5
171_Rihanna - Shut Up And Drive_clip2,8
171_Rihanna - Shut Up And Drive_clip3,8
171_Rihanna - Shut Up And Drive_clip4,7
171_Rihanna - Shut Up And Drive_clip5,8
171_Rihanna - Shut Up And Drive_clip6,8
172_Ariana Grande & Justin Bieber - Stuck with U_clip0,2
172_Ariana Grande & Justin Bieber - Stuck with U_clip1,9
172_Ariana Grande & Justin Bieber - Stuck with U_clip2,9
172_Ariana Grande & Justin Bieber - Stuck with U_clip3,9
172_Ariana Grande & Justin Bieber - Stuck with U_clip4,9
172_Ariana Grande & Justin Bieber - Stuck with U_clip5,5
172_Ariana Grande & Justin Bieber - Stuck with U_clip6,7
173_Kygo & Whitney Houston - Higher Love (Official Video)_clip0,6
173_Kygo & Whitney Houston - Higher Love (Official Video)_clip1,9
173_Kygo & Whitney Houston - Higher Love (Official Video)_clip2,6
173_Kygo & Whitney Houston - Higher Love (Official Video)_clip3,7
173_Kygo & Whitney Houston - Higher Love (Official Video)_clip4,9
173_Kygo & Whitney Houston - Higher Love (Official Video)_clip5,8
173_Kygo & Whitney Houston - Higher Love (Official Video)_clip6,9
173_Kygo & Whitney Houston - Higher Love (Official Video)_clip7,7
174_David Archuleta - Crush (Official Video)_clip0,4
174_David Archuleta - Crush (Official Video)_clip1,4
174_David Archuleta - Crush (Official Video)_clip2,4
174_David Archuleta - Crush (Official Video)_clip3,4
174_David Archuleta - Crush (Official Video)_clip4,4
174_David Archuleta - Crush (Official Video)_clip5,4
175_Colbie Caillat - Bubbly (Official Music Video)_clip0,5
175_Colbie Caillat - Bubbly (Official Music Video)_clip1,0
175_Colbie Caillat - Bubbly (Official Music Video)_clip2,0
175_Colbie Caillat - Bubbly (Official Music Video)_clip3,2
175_Colbie Caillat - Bubbly (Official Music Video)_clip4,0
176_Sara Bareilles - Brave (Official Video)_clip0,4
176_Sara Bareilles - Brave (Official Video)_clip1,4
176_Sara Bareilles - Brave (Official Video)_clip2,4
176_Sara Bareilles - Brave (Official Video)_clip3,4
176_Sara Bareilles - Brave (Official Video)_clip4,4
176_Sara Bareilles - Brave (Official Video)_clip5,4
176_Sara Bareilles - Brave (Official Video)_clip6,4
177_Michael Bublé - Home [Official Music Video]_clip0,6
177_Michael Bublé - Home [Official Music Video]_clip1,1
177_Michael Bublé - Home [Official Music Video]_clip2,1
177_Michael Bublé - Home [Official Music Video]_clip3,1
177_Michael Bublé - Home [Official Music Video]_clip4,1
177_Michael Bublé - Home [Official Music Video]_clip5,1
178_Sara Bareilles - Love Song (Official HD Video)_clip0,6
178_Sara Bareilles - Love Song (Official HD Video)_clip1,3
178_Sara Bareilles - Love Song (Official HD Video)_clip2,3
178_Sara Bareilles - Love Song (Official HD Video)_clip3,4
178_Sara Bareilles - Love Song (Official HD Video)_clip4,3
178_Sara Bareilles - Love Song (Official HD Video)_clip5,3
178_Sara Bareilles - Love Song (Official HD Video)_clip6,6
178_Sara Bareilles - Love Song (Official HD Video)_clip7,3
179_The Chainsmokers - Closer (Lyrics) ft. Halsey_clip0,6
179_The Chainsmokers - Closer (Lyrics) ft. Halsey_clip1,9
179_The Chainsmokers - Closer (Lyrics) ft. Halsey_clip2,7
179_The Chainsmokers - Closer (Lyrics) ft. Halsey_clip3,2
179_The Chainsmokers - Closer (Lyrics) ft. Halsey_clip4,4
179_The Chainsmokers - Closer (Lyrics) ft. Halsey_clip5,5
179_The Chainsmokers - Closer (Lyrics) ft. Halsey_clip6,9
"180_Benny Blanco, Halsey & Khalid - Eastside (Lyrics)_clip0",5
"180_Benny Blanco, Halsey & Khalid - Eastside (Lyrics)_clip1",0
"180_Benny Blanco, Halsey & Khalid - Eastside (Lyrics)_clip2",0
"180_Benny Blanco, Halsey & Khalid - Eastside (Lyrics)_clip3",0
"180_Benny Blanco, Halsey & Khalid - Eastside (Lyrics)_clip4",7
181_Charlie Puth - Done For Me (feat. Kehlani) [Official Video]_clip0,8
181_Charlie Puth - Done For Me (feat. Kehlani) [Official Video]_clip1,2
181_Charlie Puth - Done For Me (feat. Kehlani) [Official Video]_clip2,1
181_Charlie Puth - Done For Me (feat. Kehlani) [Official Video]_clip3,0
181_Charlie Puth - Done For Me (feat. Kehlani) [Official Video]_clip4,2
182_Dan + Shay - Speechless (Wedding Video)_clip0,5
182_Dan + Shay - Speechless (Wedding Video)_clip1,9
182_Dan + Shay - Speechless (Wedding Video)_clip2,9
182_Dan + Shay - Speechless (Wedding Video)_clip3,9
182_Dan + Shay - Speechless (Wedding Video)_clip4,9
182_Dan + Shay - Speechless (Wedding Video)_clip5,5
183_Jon Pardi - Dirt On My Boots (Official Lyric Video)_clip0,5
183_Jon Pardi - Dirt On My Boots (Official Lyric Video)_clip1,0
183_Jon Pardi - Dirt On My Boots (Official Lyric Video)_clip2,8
183_Jon Pardi - Dirt On My Boots (Official Lyric Video)_clip3,8
183_Jon Pardi - Dirt On My Boots (Official Lyric Video)_clip4,2
183_Jon Pardi - Dirt On My Boots (Official Lyric Video)_clip5,8
184_Whitney Houston - How Will I Know (Live from Welcome Home Heroes with Whitney Houston)_clip0,8
184_Whitney Houston - How Will I Know (Live from Welcome Home Heroes with Whitney Houston)_clip1,2
184_Whitney Houston - How Will I Know (Live from Welcome Home Heroes with Whitney Houston)_clip2,8
184_Whitney Houston - How Will I Know (Live from Welcome Home Heroes with Whitney Houston)_clip3,8
184_Whitney Houston - How Will I Know (Live from Welcome Home Heroes with Whitney Houston)_clip4,8
184_Whitney Houston - How Will I Know (Live from Welcome Home Heroes with Whitney Houston)_clip5,8
184_Whitney Houston - How Will I Know (Live from Welcome Home Heroes with Whitney Houston)_clip6,8
184_Whitney Houston - How Will I Know (Live from Welcome Home Heroes with Whitney Houston)_clip7,4
"185_Zedd, Elley Duhé - Happy Now (Official Music Video)_clip0",6
"185_Zedd, Elley Duhé - Happy Now (Official Music Video)_clip1",5
"185_Zedd, Elley Duhé - Happy Now (Official Music Video)_clip2",0
"185_Zedd, Elley Duhé - Happy Now (Official Music Video)_clip3",8
"185_Zedd, Elley Duhé - Happy Now (Official Music Video)_clip4",0
"185_Zedd, Elley Duhé - Happy Now (Official Music Video)_clip5",8
186_Colbie Caillat - Try (Official Video)_clip0,9
186_Colbie Caillat - Try (Official Video)_clip1,9
186_Colbie Caillat - Try (Official Video)_clip2,2
186_Colbie Caillat - Try (Official Video)_clip3,9
186_Colbie Caillat - Try (Official Video)_clip4,9
186_Colbie Caillat - Try (Official Video)_clip5,9
186_Colbie Caillat - Try (Official Video)_clip6,7
187_Mario - How Do I Breathe (Official Video)_clip0,3
187_Mario - How Do I Breathe (Official Video)_clip1,3
187_Mario - How Do I Breathe (Official Video)_clip2,3
187_Mario - How Do I Breathe (Official Video)_clip3,3
187_Mario - How Do I Breathe (Official Video)_clip4,3
187_Mario - How Do I Breathe (Official Video)_clip5,3
188_Monica - Angel Of Mine (Official Music Video)_clip0,6
188_Monica - Angel Of Mine (Official Music Video)_clip1,9
188_Monica - Angel Of Mine (Official Music Video)_clip2,9
188_Monica - Angel Of Mine (Official Music Video)_clip3,9
188_Monica - Angel Of Mine (Official Music Video)_clip4,9
188_Monica - Angel Of Mine (Official Music Video)_clip5,9
188_Monica - Angel Of Mine (Official Music Video)_clip6,9
189_Ava Max - Sweet but Psycho (Lyrics)_clip0,9
189_Ava Max - Sweet but Psycho (Lyrics)_clip1,9
189_Ava Max - Sweet but Psycho (Lyrics)_clip2,9
189_Ava Max - Sweet but Psycho (Lyrics)_clip3,9
189_Ava Max - Sweet but Psycho (Lyrics)_clip4,5
190_Justin Timberlake - Like I Love You (Official Video)_clip0,2
190_Justin Timberlake - Like I Love You (Official Video)_clip1,2
190_Justin Timberlake - Like I Love You (Official Video)_clip2,6
190_Justin Timberlake - Like I Love You (Official Video)_clip3,8
190_Justin Timberlake - Like I Love You (Official Video)_clip4,6
190_Justin Timberlake - Like I Love You (Official Video)_clip5,0
190_Justin Timberlake - Like I Love You (Official Video)_clip6,2
190_Justin Timberlake - Like I Love You (Official Video)_clip7,7
191_Meghan Trainor - No Excuses (Official Video)_clip0,8
191_Meghan Trainor - No Excuses (Official Video)_clip1,8
191_Meghan Trainor - No Excuses (Official Video)_clip2,8
191_Meghan Trainor - No Excuses (Official Video)_clip3,5
192_Usher - Moving Mountains (Official Video)_clip0,8
192_Usher - Moving Mountains (Official Video)_clip1,8
192_Usher - Moving Mountains (Official Video)_clip2,8
192_Usher - Moving Mountains (Official Video)_clip3,8
192_Usher - Moving Mountains (Official Video)_clip4,8
192_Usher - Moving Mountains (Official Video)_clip5,8
192_Usher - Moving Mountains (Official Video)_clip6,9
192_Usher - Moving Mountains (Official Video)_clip7,9
192_Usher - Moving Mountains (Official Video)_clip8,8
193_Blanco Brown - The Git Up (Official Music Video)_clip0,8
193_Blanco Brown - The Git Up (Official Music Video)_clip1,0
193_Blanco Brown - The Git Up (Official Music Video)_clip2,6
193_Blanco Brown - The Git Up (Official Music Video)_clip3,8
193_Blanco Brown - The Git Up (Official Music Video)_clip4,8
193_Blanco Brown - The Git Up (Official Music Video)_clip5,2
194_Jonas Brothers - What A Man Gotta Do (Official Video)_clip0,2
194_Jonas Brothers - What A Man Gotta Do (Official Video)_clip1,2
194_Jonas Brothers - What A Man Gotta Do (Official Video)_clip2,2
194_Jonas Brothers - What A Man Gotta Do (Official Video)_clip3,7
194_Jonas Brothers - What A Man Gotta Do (Official Video)_clip4,8
194_Jonas Brothers - What A Man Gotta Do (Official Video)_clip5,0
195_Nick Jonas - Chains_clip0,4
195_Nick Jonas - Chains_clip1,4
195_Nick Jonas - Chains_clip2,3
195_Nick Jonas - Chains_clip3,9
195_Nick Jonas - Chains_clip4,3
195_Nick Jonas - Chains_clip5,3
196_Hozier - Someone New_clip0,2
196_Hozier - Someone New_clip1,1
196_Hozier - Someone New_clip2,1
196_Hozier - Someone New_clip3,6
196_Hozier - Someone New_clip4,7
196_Hozier - Someone New_clip5,1
196_Hozier - Someone New_clip6,1
"197_Kygo, Miguel - Remind Me to Forget (Official Video)_clip0",6
"197_Kygo, Miguel - Remind Me to Forget (Official Video)_clip1",3
"197_Kygo, Miguel - Remind Me to Forget (Official Video)_clip2",3
"197_Kygo, Miguel - Remind Me to Forget (Official Video)_clip3",3
"197_Kygo, Miguel - Remind Me to Forget (Official Video)_clip4",3
"197_Kygo, Miguel - Remind Me to Forget (Official Video)_clip5",3
198_Sam Hunt - Leave The Night On (Official Music Video)_clip0,0
198_Sam Hunt - Leave The Night On (Official Music Video)_clip1,0
198_Sam Hunt - Leave The Night On (Official Music Video)_clip2,0
198_Sam Hunt - Leave The Night On (Official Music Video)_clip3,0
198_Sam Hunt - Leave The Night On (Official Music Video)_clip4,0
198_Sam Hunt - Leave The Night On (Official Music Video)_clip5,7
199_Rascal Flatts Bless the Broken Road_clip0,6
199_Rascal Flatts Bless the Broken Road_clip1,3
199_Rascal Flatts Bless the Broken Road_clip2,3
199_Rascal Flatts Bless the Broken Road_clip3,3
199_Rascal Flatts Bless the Broken Road_clip4,3
199_Rascal Flatts Bless the Broken Road_clip5,3
200_Jonas Brothers - Sucker (Lyrics)_clip0,8
200_Jonas Brothers - Sucker (Lyrics)_clip1,8
200_Jonas Brothers - Sucker (Lyrics)_clip2,8
200_Jonas Brothers - Sucker (Lyrics)_clip3,7
200_Jonas Brothers - Sucker (Lyrics)_clip4,8
201_Shania Twain - That Don't Impress Me Much (Official Music Video)_clip0,5
201_Shania Twain - That Don't Impress Me Much (Official Music Video)_clip1,9
201_Shania Twain - That Don't Impress Me Much (Official Music Video)_clip2,9
201_Shania Twain - That Don't Impress Me Much (Official Music Video)_clip3,9
201_Shania Twain - That Don't Impress Me Much (Official Music Video)_clip4,9
201_Shania Twain - That Don't Impress Me Much (Official Music Video)_clip5,9
202_Chris Brown & Benny Benassi - Beautiful People_clip0,2
202_Chris Brown & Benny Benassi - Beautiful People_clip1,4
202_Chris Brown & Benny Benassi - Beautiful People_clip2,4
202_Chris Brown & Benny Benassi - Beautiful People_clip3,4
202_Chris Brown & Benny Benassi - Beautiful People_clip4,4
202_Chris Brown & Benny Benassi - Beautiful People_clip5,9
203_Janet Jackson x Daddy Yankee - Made For Now [Official Video]_clip0,8
203_Janet Jackson x Daddy Yankee - Made For Now [Official Video]_clip1,8
203_Janet Jackson x Daddy Yankee - Made For Now [Official Video]_clip2,8
203_Janet Jackson x Daddy Yankee - Made For Now [Official Video]_clip3,8
203_Janet Jackson x Daddy Yankee - Made For Now [Official Video]_clip4,5
203_Janet Jackson x Daddy Yankee - Made For Now [Official Video]_clip5,8
204_Jordin Sparks - One Step At A Time (Official Video)_clip0,5
204_Jordin Sparks - One Step At A Time (Official Video)_clip1,9
204_Jordin Sparks - One Step At A Time (Official Video)_clip2,5
204_Jordin Sparks - One Step At A Time (Official Video)_clip3,5
204_Jordin Sparks - One Step At A Time (Official Video)_clip4,9
204_Jordin Sparks - One Step At A Time (Official Video)_clip5,9
205_Surf Mesa - ily (i love you baby) (feat. Emilee) (Official Audio)_clip0,0
205_Surf Mesa - ily (i love you baby) (feat. Emilee) (Official Audio)_clip1,0
205_Surf Mesa - ily (i love you baby) (feat. Emilee) (Official Audio)_clip2,0
205_Surf Mesa - ily (i love you baby) (feat. Emilee) (Official Audio)_clip3,0
205_Surf Mesa - ily (i love you baby) (feat. Emilee) (Official Audio)_clip4,0
206_Sabrina Carpenter - Eyes Wide Open (Official Video)_clip0,9
206_Sabrina Carpenter - Eyes Wide Open (Official Video)_clip1,9
206_Sabrina Carpenter - Eyes Wide Open (Official Video)_clip2,7
206_Sabrina Carpenter - Eyes Wide Open (Official Video)_clip3,9
206_Sabrina Carpenter - Eyes Wide Open (Official Video)_clip4,9
206_Sabrina Carpenter - Eyes Wide Open (Official Video)_clip5,7
207_Far East Movement - Rocketeer ft. Ryan Tedder_clip0,5
207_Far East Movement - Rocketeer ft. Ryan Tedder_clip1,1
207_Far East Movement - Rocketeer ft. Ryan Tedder_clip2,1
207_Far East Movement - Rocketeer ft. Ryan Tedder_clip3,1
207_Far East Movement - Rocketeer ft. Ryan Tedder_clip4,1
207_Far East Movement - Rocketeer ft. Ryan Tedder_clip5,1
208_Mariah Carey - Fantasy (Official 4K Video)_clip0,6
208_Mariah Carey - Fantasy (Official 4K Video)_clip1,5
208_Mariah Carey - Fantasy (Official 4K Video)_clip2,1
208_Mariah Carey - Fantasy (Official 4K Video)_clip3,1
208_Mariah Carey - Fantasy (Official 4K Video)_clip4,1
208_Mariah Carey - Fantasy (Official 4K Video)_clip5,1
208_Mariah Carey - Fantasy (Official 4K Video)_clip6,1
209_Ariana Grande - Be Alright (Official Audio)_clip0,0
209_Ariana Grande - Be Alright (Official Audio)_clip1,8
209_Ariana Grande - Be Alright (Official Audio)_clip2,8
209_Ariana Grande - Be Alright (Official Audio)_clip3,8
209_Ariana Grande - Be Alright (Official Audio)_clip4,5
210_Say You Won't Let Go_clip0,6
210_Say You Won't Let Go_clip1,4
210_Say You Won't Let Go_clip2,4
210_Say You Won't Let Go_clip3,4
210_Say You Won't Let Go_clip4,4
210_Say You Won't Let Go_clip5,4
211_Dancing With A Stranger_clip0,9
211_Dancing With A Stranger_clip1,4
211_Dancing With A Stranger_clip2,9
211_Dancing With A Stranger_clip3,5
211_Dancing With A Stranger_clip4,4
212_Trust Fund Baby - Why Don't We [Official Music Video]_clip0,5
212_Trust Fund Baby - Why Don't We [Official Music Video]_clip1,5
212_Trust Fund Baby - Why Don't We [Official Music Video]_clip2,4
212_Trust Fund Baby - Why Don't We [Official Music Video]_clip3,4
212_Trust Fund Baby - Why Don't We [Official Music Video]_clip4,4
212_Trust Fund Baby - Why Don't We [Official Music Video]_clip5,9
213_8 Letters - Why Don't We [Official Music Video]_clip0,6
213_8 Letters - Why Don't We [Official Music Video]_clip1,0
213_8 Letters - Why Don't We [Official Music Video]_clip2,8
