id,cluster
143_Bebe Rexha - The Way I Are (Dance With Somebody) feat. Lil Wayne [Official Music Video]_clip3,6
143_Bebe Rexha - The Way I Are (Dance With Somebody) feat. Lil Wayne [Official Music Video]_clip4,0
144_Cheat Codes - No Promises ft. Demi Lovato [Official Video]_clip0,2
144_Cheat Codes - No Promises ft. Demi Lovato [Official Video]_clip1,2
144_Cheat Codes - No Promises ft. Demi Lovato [Official Video]_clip2,2
144_Cheat Codes - No Promises ft. Demi Lovato [Official Video]_clip3,2
144_Cheat Codes - No Promises ft. Demi Lovato [Official Video]_clip4,2
144_Cheat Codes - No Promises ft. Demi Lovato [Official Video]_clip5,2
145_Céline Dion - That's The Way It Is (Official HD Video)_clip0,1
145_Céline Dion - That's The Way It Is (Official HD Video)_clip1,1
145_Céline Dion - That's The Way It Is (Official HD Video)_clip2,1
145_Céline Dion - That's The Way It Is (Official HD Video)_clip3,1
145_Céline Dion - That's The Way It Is (Official HD Video)_clip4,1
145_Céline Dion - That's The Way It Is (Official HD Video)_clip5,9
145_Céline Dion - That's The Way It Is (Official HD Video)_clip6,1
146_Leona Lewis - Better in Time (Official Video)_clip0,3
146_Leona Lewis - Better in Time (Official Video)_clip1,1
146_Leona Lewis - Better in Time (Official Video)_clip2,1
146_Leona Lewis - Better in Time (Official Video)_clip3,3
146_Leona Lewis - Better in Time (Official Video)_clip4,1
146_Leona Lewis - Better in Time (Official Video)_clip5,3
146_Leona Lewis - Better in Time (Official Video)_clip6,1
147_Ariana Grande - Baby I (Official Video)_clip0,7
147_Ariana Grande - Baby I (Official Video)_clip1,8
147_Ariana Grande - Baby I (Official Video)_clip2,8
147_Ariana Grande - Baby I (Official Video)_clip3,7
147_Ariana Grande - Baby I (Official Video)_clip4,4
147_Ariana Grande - Baby I (Official Video)_clip5,5
148_The Black Eyed Peas - Let's Get It Started_clip0,4
148_The Black Eyed Peas - Let's Get It Started_clip1,0
148_The Black Eyed Peas - Let's Get It Started_clip2,0
148_The Black Eyed Peas - Let's Get It Started_clip3,6
148_The Black Eyed Peas - Let's Get It Started_clip4,6
148_The Black Eyed Peas - Let's Get It Started_clip5,6
149_Troye Sivan - Dance To This ft. Ariana Grande (Official Video)_clip0,1
149_Troye Sivan - Dance To This ft. Ariana Grande (Official Video)_clip1,4
149_Troye Sivan - Dance To This ft. Ariana Grande (Official Video)_clip2,1
149_Troye Sivan - Dance To This ft. Ariana Grande (Official Video)_clip3,1
149_Troye Sivan - Dance To This ft. Ariana Grande (Official Video)_clip4,1
149_Troye Sivan - Dance To This ft. Ariana Grande (Official Video)_clip5,7
149_Troye Sivan - Dance To This ft. Ariana Grande (Official Video)_clip6,1
"150_Dan + Shay, Justin Bieber - 10,000 Hours (Official Music Video)_clip0",2
"150_Dan + Shay, Justin Bieber - 10,000 Hours (Official Music Video)_clip1",2
"150_Dan + Shay, Justin Bieber - 10,000 Hours (Official Music Video)_clip2",2
"150_Dan + Shay, Justin Bieber - 10,000 Hours (Official Music Video)_clip3",2
"150_Dan + Shay, Justin Bieber - 10,000 Hours (Official Music Video)_clip4",2
151_Daniel Powter - Bad Day (Official Music Video) [HD]_clip0,7
151_Daniel Powter - Bad Day (Official Music Video) [HD]_clip1,8
151_Daniel Powter - Bad Day (Official Music Video) [HD]_clip2,8
151_Daniel Powter - Bad Day (Official Music Video) [HD]_clip3,8
151_Daniel Powter - Bad Day (Official Music Video) [HD]_clip4,1
151_Daniel Powter - Bad Day (Official Music Video) [HD]_clip5,3
152_Let Me Love You Mario Lyrics_clip0,8
152_Let Me Love You Mario Lyrics_clip1,6
152_Let Me Love You Mario Lyrics_clip2,6
152_Let Me Love You Mario Lyrics_clip3,6
152_Let Me Love You Mario Lyrics_clip4,6
152_Let Me Love You Mario Lyrics_clip5,6
152_Let Me Love You Mario Lyrics_clip6,2
153_Ellie Goulding - Lights (Official Video)_clip0,4
153_Ellie Goulding - Lights (Official Video)_clip1,1
153_Ellie Goulding - Lights (Official Video)_clip2,1
153_Ellie Goulding - Lights (Official Video)_clip3,1
153_Ellie Goulding - Lights (Official Video)_clip4,1
153_Ellie Goulding - Lights (Official Video)_clip5,1
154_Sabrina Carpenter - Thumbs (Official Video)_clip0,3
154_Sabrina Carpenter - Thumbs (Official Video)_clip1,8
154_Sabrina Carpenter - Thumbs (Official Video)_clip2,8
154_Sabrina Carpenter - Thumbs (Official Video)_clip3,8
154_Sabrina Carpenter - Thumbs (Official Video)_clip4,8
154_Sabrina Carpenter - Thumbs (Official Video)_clip5,7
155_The Pussycat Dolls - Stickwitu (Official Music Video) ft. Avant_clip0,4
155_The Pussycat Dolls - Stickwitu (Official Music Video) ft. Avant_clip1,9
155_The Pussycat Dolls - Stickwitu (Official Music Video) ft. Avant_clip2,9
155_The Pussycat Dolls - Stickwitu (Official Music Video) ft. Avant_clip3,9
155_The Pussycat Dolls - Stickwitu (Official Music Video) ft. Avant_clip4,4
155_The Pussycat Dolls - Stickwitu (Official Music Video) ft. Avant_clip5,9
156_David Guetta Feat. Kelly Rowland - When Love Takes Over (Official Video)_clip0,1
156_David Guetta Feat. Kelly Rowland - When Love Takes Over (Official Video)_clip1,1
156_David Guetta Feat. Kelly Rowland - When Love Takes Over (Official Video)_clip2,1
156_David Guetta Feat. Kelly Rowland - When Love Takes Over (Official Video)_clip3,5
156_David Guetta Feat. Kelly Rowland - When Love Takes Over (Official Video)_clip4,1
157_Sam Hunt - Break Up In A Small Town (Official Music Video)_clip0,8
157_Sam Hunt - Break Up In A Small Town (Official Music Video)_clip1,3
157_Sam Hunt - Break Up In A Small Town (Official Music Video)_clip2,8
157_Sam Hunt - Break Up In A Small Town (Official Music Video)_clip3,8
157_Sam Hunt - Break Up In A Small Town (Official Music Video)_clip4,3
157_Sam Hunt - Break Up In A Small Town (Official Music Video)_clip5,8
157_Sam Hunt - Break Up In A Small Town (Official Music Video)_clip6,4
158_Adele - Chasing Pavements (Official Music Video)_clip0,4
158_Adele - Chasing Pavements (Official Music Video)_clip1,8
158_Adele - Chasing Pavements (Official Music Video)_clip2,8
158_Adele - Chasing Pavements (Official Music Video)_clip3,2
158_Adele - Chasing Pavements (Official Music Video)_clip4,3
158_Adele - Chasing Pavements (Official Music Video)_clip5,8
159_MKTO - Classic (Official Video)_clip0,4
159_MKTO - Classic (Official Video)_clip1,5
159_MKTO - Classic (Official Video)_clip2,4
159_MKTO - Classic (Official Video)_clip3,8
159_MKTO - Classic (Official Video)_clip4,8
160_Taylor Swift - Teardrops On My Guitar_clip0,8
160_Taylor Swift - Teardrops On My Guitar_clip1,2
160_Taylor Swift - Teardrops On My Guitar_clip2,2
160_Taylor Swift - Teardrops On My Guitar_clip3,2
160_Taylor Swift - Teardrops On My Guitar_clip4,2
160_Taylor Swift - Teardrops On My Guitar_clip5,2
161_Maroon 5 - Love Somebody_clip0,8
161_Maroon 5 - Love Somebody_clip1,8
161_Maroon 5 - Love Somebody_clip2,8
161_Maroon 5 - Love Somebody_clip3,8
161_Maroon 5 - Love Somebody_clip4,8
161_Maroon 5 - Love Somebody_clip5,8
161_Maroon 5 - Love Somebody_clip6,8
162_Rachel Platten - Stand By You (Official Video)_clip0,9
162_Rachel Platten - Stand By You (Official Video)_clip1,9
162_Rachel Platten - Stand By You (Official Video)_clip2,5
162_Rachel Platten - Stand By You (Official Video)_clip3,9
162_Rachel Platten - Stand By You (Official Video)_clip4,9
162_Rachel Platten - Stand By You (Official Video)_clip5,9
163_Fifth Harmony - I'm In Love With a Monster (from Hotel Transylvania 2 - Official Video)_clip0,4
163_Fifth Harmony - I'm In Love With a Monster (from Hotel Transylvania 2 - Official Video)_clip1,1
163_Fifth Harmony - I'm In Love With a Monster (from Hotel Transylvania 2 - Official Video)_clip2,1
163_Fifth Harmony - I'm In Love With a Monster (from Hotel Transylvania 2 - Official Video)_clip3,1
163_Fifth Harmony - I'm In Love With a Monster (from Hotel Transylvania 2 - Official Video)_clip4,1
163_Fifth Harmony - I'm In Love With a Monster (from Hotel Transylvania 2 - Official Video)_clip5,1
164_Michael Bublé - Feeling Good [Official 4K Remastered Music Video]_clip0,8
164_Michael Bublé - Feeling Good [Official 4K Remastered Music Video]_clip1,4
164_Michael Bublé - Feeling Good [Official 4K Remastered Music Video]_clip2,8
164_Michael Bublé - Feeling Good [Official 4K Remastered Music Video]_clip3,8
164_Michael Bublé - Feeling Good [Official 4K Remastered Music Video]_clip4,3
164_Michael Bublé - Feeling Good [Official 4K Remastered Music Video]_clip5,8
164_Michael Bublé - Feeling Good [Official 4K Remastered Music Video]_clip6,8
165_Ruth B. - Lost Boy (Official Video)_clip0,3
165_Ruth B. - Lost Boy (Official Video)_clip1,3
165_Ruth B. - Lost Boy (Official Video)_clip2,0
165_Ruth B. - Lost Boy (Official Video)_clip3,0
165_Ruth B. - Lost Boy (Official Video)_clip4,0
165_Ruth B. - Lost Boy (Official Video)_clip5,0
165_Ruth B. - Lost Boy (Official Video)_clip6,3
166_Michael Bublé - Haven't Met You Yet [Official Music Video]_clip0,3
166_Michael Bublé - Haven't Met You Yet [Official Music Video]_clip1,8
166_Michael Bublé - Haven't Met You Yet [Official Music Video]_clip2,3
166_Michael Bublé - Haven't Met You Yet [Official Music Video]_clip3,3
166_Michael Bublé - Haven't Met You Yet [Official Music Video]_clip4,8
166_Michael Bublé - Haven't Met You Yet [Official Music Video]_clip5,2
166_Michael Bublé - Haven't Met You Yet [Official Music Video]_clip6,8
"167_Silk City, Dua Lipa - Electricity (Official Video) ft. Diplo, Mark Ronson_clip0",0
"167_Silk City, Dua Lipa - Electricity (Official Video) ft. Diplo, Mark Ronson_clip1",6
"167_Silk City, Dua Lipa - Electricity (Official Video) ft. Diplo, Mark Ronson_clip2",0
"167_Silk City, Dua Lipa - Electricity (Official Video) ft. Diplo, Mark Ronson_clip3",6
"167_Silk City, Dua Lipa - Electricity (Official Video) ft. Diplo, Mark Ronson_clip4",6
"167_Silk City, Dua Lipa - Electricity (Official Video) ft. Diplo, Mark Ronson_clip5",0
"167_Silk City, Dua Lipa - Electricity (Official Video) ft. Diplo, Mark Ronson_clip6",6
"167_Silk City, Dua Lipa - Electricity (Official Video) ft. Diplo, Mark Ronson_clip7",0
168_Journey - Don't Stop Believin' (Official Audio)_clip0,9
168_Journey - Don't Stop Believin' (Official Audio)_clip1,9
168_Journey - Don't Stop Believin' (Official Audio)_clip2,1
168_Journey - Don't Stop Believin' (Official Audio)_clip3,9
168_Journey - Don't Stop Believin' (Official Audio)_clip4,9
168_Journey - Don't Stop Believin' (Official Audio)_clip5,9
168_Journey - Don't Stop Believin' (Official Audio)_clip6,9
169_Harry Styles - Adore You (Official Video)_clip0,2
169_Harry Styles - Adore You (Official Video)_clip1,8
169_Harry Styles - Adore You (Official Video)_clip2,8
169_Harry Styles - Adore You (Official Video)_clip3,8
169_Harry Styles - Adore You (Official Video)_clip4,8
169_Harry Styles - Adore You (Official Video)_clip5,8
170_Ellie Goulding - Love Me Like You Do (Official Audio)_clip0,3
170_Ellie Goulding - Love Me Like You Do (Official Audio)_clip1,8
170_Ellie Goulding - Love Me Like You Do (Official Audio)_clip2,8
170_Ellie Goulding - Love Me Like You Do (Official Audio)_clip3,8
170_Ellie Goulding - Love Me Like You Do (Official Audio)_clip4,8
170_Ellie Goulding - Love Me Like You Do (Official Audio)_clip5,8
170_Ellie Goulding - Love Me Like You Do (Official Audio)_clip6,8
171_Rihanna - Shut Up And Drive_clip0,3
171_Rihanna - Shut Up And Drive_clip1,3
171_Rihanna - Shut Up And Drive_clip2,5
171_Rihanna - Shut Up And Drive_clip3,1
171_Rihanna - Shut Up And Drive_clip4,5
171_Rihanna - Shut Up And Drive_clip5,5
171_Rihanna - Shut Up And Drive_clip6,5
172_Ariana Grande & Justin Bieber - Stuck with U_clip0,4
172_Ariana Grande & Justin Bieber - Stuck with U_clip1,8
172_Ariana Grande & Justin Bieber - Stuck with U_clip2,8
172_Ariana Grande & Justin Bieber - Stuck with U_clip3,8
172_Ariana Grande & Justin Bieber - Stuck with U_clip4,3
172_Ariana Grande & Justin Bieber - Stuck with U_clip5,3
172_Ariana Grande & Justin Bieber - Stuck with U_clip6,8
173_Kygo & Whitney Houston - Higher Love (Official Video)_clip0,3
173_Kygo & Whitney Houston - Higher Love (Official Video)_clip1,8
173_Kygo & Whitney Houston - Higher Love (Official Video)_clip2,3
173_Kygo & Whitney Houston - Higher Love (Official Video)_clip3,5
173_Kygo & Whitney Houston - Higher Love (Official Video)_clip4,8
173_Kygo & Whitney Houston - Higher Love (Official Video)_clip5,8
173_Kygo & Whitney Houston - Higher Love (Official Video)_clip6,8
173_Kygo & Whitney Houston - Higher Love (Official Video)_clip7,5
174_David Archuleta - Crush (Official Video)_clip0,8
174_David Archuleta - Crush (Official Video)_clip1,8
174_David Archuleta - Crush (Official Video)_clip2,2
174_David Archuleta - Crush (Official Video)_clip3,8
174_David Archuleta - Crush (Official Video)_clip4,8
174_David Archuleta - Crush (Official Video)_clip5,8
175_Colbie Caillat - Bubbly (Official Music Video)_clip0,3
175_Colbie Caillat - Bubbly (Official Music Video)_clip1,0
175_Colbie Caillat - Bubbly (Official Music Video)_clip2,0
175_Colbie Caillat - Bubbly (Official Music Video)_clip3,3
175_Colbie Caillat - Bubbly (Official Music Video)_clip4,9
176_Sara Bareilles - Brave (Official Video)_clip0,8
176_Sara Bareilles - Brave (Official Video)_clip1,2
176_Sara Bareilles - Brave (Official Video)_clip2,2
176_Sara Bareilles - Brave (Official Video)_clip3,2
176_Sara Bareilles - Brave (Official Video)_clip4,2
176_Sara Bareilles - Brave (Official Video)_clip5,2
176_Sara Bareilles - Brave (Official Video)_clip6,2
177_Michael Bublé - Home [Official Music Video]_clip0,0
177_Michael Bublé - Home [Official Music Video]_clip1,0
177_Michael Bublé - Home [Official Music Video]_clip2,0
177_Michael Bublé - Home [Official Music Video]_clip3,0
177_Michael Bublé - Home [Official Music Video]_clip4,0
177_Michael Bublé - Home [Official Music Video]_clip5,0
178_Sara Bareilles - Love Song (Official HD Video)_clip0,2
178_Sara Bareilles - Love Song (Official HD Video)_clip1,2
178_Sara Bareilles - Love Song (Official HD Video)_clip2,2
178_Sara Bareilles - Love Song (Official HD Video)_clip3,2
178_Sara Bareilles - Love Song (Official HD Video)_clip4,2
178_Sara Bareilles - Love Song (Official HD Video)_clip5,0
178_Sara Bareilles - Love Song (Official HD Video)_clip6,3
178_Sara Bareilles - Love Song (Official HD Video)_clip7,2
179_The Chainsmokers - Closer (Lyrics) ft. Halsey_clip0,8
179_The Chainsmokers - Closer (Lyrics) ft. Halsey_clip1,8
179_The Chainsmokers - Closer (Lyrics) ft. Halsey_clip2,8
179_The Chainsmokers - Closer (Lyrics) ft. Halsey_clip3,7
179_The Chainsmokers - Closer (Lyrics) ft. Halsey_clip4,8
179_The Chainsmokers - Closer (Lyrics) ft. Halsey_clip5,3
179_The Chainsmokers - Closer (Lyrics) ft. Halsey_clip6,8
"180_Benny Blanco, Halsey & Khalid - Eastside (Lyrics)_clip0",3
"180_Benny Blanco, Halsey & Khalid - Eastside (Lyrics)_clip1",3
"180_Benny Blanco, Halsey & Khalid - Eastside (Lyrics)_clip2",9
"180_Benny Blanco, Halsey & Khalid - Eastside (Lyrics)_clip3",9
"180_Benny Blanco, Halsey & Khalid - Eastside (Lyrics)_clip4",5
181_Charlie Puth - Done For Me (feat. Kehlani) [Official Video]_clip0,1
181_Charlie Puth - Done For Me (feat. Kehlani) [Official Video]_clip1,1
181_Charlie Puth - Done For Me (feat. Kehlani) [Official Video]_clip2,1
181_Charlie Puth - Done For Me (feat. Kehlani) [Official Video]_clip3,1
181_Charlie Puth - Done For Me (feat. Kehlani) [Official Video]_clip4,7
182_Dan + Shay - Speechless (Wedding Video)_clip0,3
182_Dan + Shay - Speechless (Wedding Video)_clip1,8
182_Dan + Shay - Speechless (Wedding Video)_clip2,8
182_Dan + Shay - Speechless (Wedding Video)_clip3,8
182_Dan + Shay - Speechless (Wedding Video)_clip4,8
182_Dan + Shay - Speechless (Wedding Video)_clip5,3
183_Jon Pardi - Dirt On My Boots (Official Lyric Video)_clip0,3
183_Jon Pardi - Dirt On My Boots (Official Lyric Video)_clip1,1
183_Jon Pardi - Dirt On My Boots (Official Lyric Video)_clip2,1
183_Jon Pardi - Dirt On My Boots (Official Lyric Video)_clip3,3
183_Jon Pardi - Dirt On My Boots (Official Lyric Video)_clip4,7
183_Jon Pardi - Dirt On My Boots (Official Lyric Video)_clip5,1
184_Whitney Houston - How Will I Know (Live from Welcome Home Heroes with Whitney Houston)_clip0,1
184_Whitney Houston - How Will I Know (Live from Welcome Home Heroes with Whitney Houston)_clip1,4
184_Whitney Houston - How Will I Know (Live from Welcome Home Heroes with Whitney Houston)_clip2,1
184_Whitney Houston - How Will I Know (Live from Welcome Home Heroes with Whitney Houston)_clip3,1
184_Whitney Houston - How Will I Know (Live from Welcome Home Heroes with Whitney Houston)_clip4,1
184_Whitney Houston - How Will I Know (Live from Welcome Home Heroes with Whitney Houston)_clip5,1
184_Whitney Houston - How Will I Know (Live from Welcome Home Heroes with Whitney Houston)_clip6,1
184_Whitney Houston - How Will I Know (Live from Welcome Home Heroes with Whitney Houston)_clip7,2
"185_Zedd, Elley Duhé - Happy Now (Official Music Video)_clip0",3
"185_Zedd, Elley Duhé - Happy Now (Official Music Video)_clip1",3
"185_Zedd, Elley Duhé - Happy Now (Official Music Video)_clip2",5
"185_Zedd, Elley Duhé - Happy Now (Official Music Video)_clip3",4
"185_Zedd, Elley Duhé - Happy Now (Official Music Video)_clip4",5
"185_Zedd, Elley Duhé - Happy Now (Official Music Video)_clip5",1
186_Colbie Caillat - Try (Official Video)_clip0,3
186_Colbie Caillat - Try (Official Video)_clip1,3
186_Colbie Caillat - Try (Official Video)_clip2,7
186_Colbie Caillat - Try (Official Video)_clip3,3
186_Colbie Caillat - Try (Official Video)_clip4,8
186_Colbie Caillat - Try (Official Video)_clip5,3
186_Colbie Caillat - Try (Official Video)_clip6,8
187_Mario - How Do I Breathe (Official Video)_clip0,2
187_Mario - How Do I Breathe (Official Video)_clip1,2
187_Mario - How Do I Breathe (Official Video)_clip2,6
187_Mario - How Do I Breathe (Official Video)_clip3,6
187_Mario - How Do I Breathe (Official Video)_clip4,2
187_Mario - How Do I Breathe (Official Video)_clip5,3
188_Monica - Angel Of Mine (Official Music Video)_clip0,7
188_Monica - Angel Of Mine (Official Music Video)_clip1,4
188_Monica - Angel Of Mine (Official Music Video)_clip2,8
188_Monica - Angel Of Mine (Official Music Video)_clip3,8
188_Monica - Angel Of Mine (Official Music Video)_clip4,8
188_Monica - Angel Of Mine (Official Music Video)_clip5,8
188_Monica - Angel Of Mine (Official Music Video)_clip6,8
189_Ava Max - Sweet but Psycho (Lyrics)_clip0,8
189_Ava Max - Sweet but Psycho (Lyrics)_clip1,8
189_Ava Max - Sweet but Psycho (Lyrics)_clip2,8
189_Ava Max - Sweet but Psycho (Lyrics)_clip3,8
189_Ava Max - Sweet but Psycho (Lyrics)_clip4,3
190_Justin Timberlake - Like I Love You (Official Video)_clip0,4
190_Justin Timberlake - Like I Love You (Official Video)_clip1,4
190_Justin Timberlake - Like I Love You (Official Video)_clip2,9
190_Justin Timberlake - Like I Love You (Official Video)_clip3,1
190_Justin Timberlake - Like I Love You (Official Video)_clip4,4
190_Justin Timberlake - Like I Love You (Official Video)_clip5,9
190_Justin Timberlake - Like I Love You (Official Video)_clip6,4
190_Justin Timberlake - Like I Love You (Official Video)_clip7,0
191_Meghan Trainor - No Excuses (Official Video)_clip0,1
191_Meghan Trainor - No Excuses (Official Video)_clip1,8
191_Meghan Trainor - No Excuses (Official Video)_clip2,4
191_Meghan Trainor - No Excuses (Official Video)_clip3,3
192_Usher - Moving Mountains (Official Video)_clip0,1
192_Usher - Moving Mountains (Official Video)_clip1,1
192_Usher - Moving Mountains (Official Video)_clip2,1
192_Usher - Moving Mountains (Official Video)_clip3,1
192_Usher - Moving Mountains (Official Video)_clip4,1
192_Usher - Moving Mountains (Official Video)_clip5,4
192_Usher - Moving Mountains (Official Video)_clip6,8
192_Usher - Moving Mountains (Official Video)_clip7,8
192_Usher - Moving Mountains (Official Video)_clip8,1
193_Blanco Brown - The Git Up (Official Music Video)_clip0,1
193_Blanco Brown - The Git Up (Official Music Video)_clip1,1
193_Blanco Brown - The Git Up (Official Music Video)_clip2,4
193_Blanco Brown - The Git Up (Official Music Video)_clip3,1
193_Blanco Brown - The Git Up (Official Music Video)_clip4,4
193_Blanco Brown - The Git Up (Official Music Video)_clip5,4
194_Jonas Brothers - What A Man Gotta Do (Official Video)_clip0,4
194_Jonas Brothers - What A Man Gotta Do (Official Video)_clip1,4
194_Jonas Brothers - What A Man Gotta Do (Official Video)_clip2,7
194_Jonas Brothers - What A Man Gotta Do (Official Video)_clip3,4
194_Jonas Brothers - What A Man Gotta Do (Official Video)_clip4,1
194_Jonas Brothers - What A Man Gotta Do (Official Video)_clip5,5
195_Nick Jonas - Chains_clip0,8
195_Nick Jonas - Chains_clip1,8
195_Nick Jonas - Chains_clip2,8
195_Nick Jonas - Chains_clip3,8
195_Nick Jonas - Chains_clip4,8
195_Nick Jonas - Chains_clip5,8
196_Hozier - Someone New_clip0,0
196_Hozier - Someone New_clip1,3
196_Hozier - Someone New_clip2,0
196_Hozier - Someone New_clip3,6
196_Hozier - Someone New_clip4,0
196_Hozier - Someone New_clip5,0
196_Hozier - Someone New_clip6,0
"197_Kygo, Miguel - Remind Me to Forget (Official Video)_clip0",6
"197_Kygo, Miguel - Remind Me to Forget (Official Video)_clip1",6
"197_Kygo, Miguel - Remind Me to Forget (Official Video)_clip2",0
"197_Kygo, Miguel - Remind Me to Forget (Official Video)_clip3",6
"197_Kygo, Miguel - Remind Me to Forget (Official Video)_clip4",0
"197_Kygo, Miguel - Remind Me to Forget (Official Video)_clip5",6
198_Sam Hunt - Leave The Night On (Official Music Video)_clip0,9
198_Sam Hunt - Leave The Night On (Official Music Video)_clip1,9
198_Sam Hunt - Leave The Night On (Official Music Video)_clip2,9
198_Sam Hunt - Leave The Night On (Official Music Video)_clip3,9
198_Sam Hunt - Leave The Night On (Official Music Video)_clip4,9
198_Sam Hunt - Leave The Night On (Official Music Video)_clip5,5
199_Rascal Flatts Bless the Broken Road_clip0,0
199_Rascal Flatts Bless the Broken Road_clip1,0
199_Rascal Flatts Bless the Broken Road_clip2,0
199_Rascal Flatts Bless the Broken Road_clip3,6
199_Rascal Flatts Bless the Broken Road_clip4,2
199_Rascal Flatts Bless the Broken Road_clip5,0
200_Jonas Brothers - Sucker (Lyrics)_clip0,1
200_Jonas Brothers - Sucker (Lyrics)_clip1,5
200_Jonas Brothers - Sucker (Lyrics)_clip2,4
200_Jonas Brothers - Sucker (Lyrics)_clip3,5
200_Jonas Brothers - Sucker (Lyrics)_clip4,1
201_Shania Twain - That Don't Impress Me Much (Official Music Video)_clip0,3
201_Shania Twain - That Don't Impress Me Much (Official Music Video)_clip1,3
201_Shania Twain - That Don't Impress Me Much (Official Music Video)_clip2,3
201_Shania Twain - That Don't Impress Me Much (Official Music Video)_clip3,3
201_Shania Twain - That Don't Impress Me Much (Official Music Video)_clip4,3
201_Shania Twain - That Don't Impress Me Much (Official Music Video)_clip5,3
202_Chris Brown & Benny Benassi - Beautiful People_clip0,4
202_Chris Brown & Benny Benassi - Beautiful People_clip1,8
202_Chris Brown & Benny Benassi - Beautiful People_clip2,8
202_Chris Brown & Benny Benassi - Beautiful People_clip3,8
202_Chris Brown & Benny Benassi - Beautiful People_clip4,4
202_Chris Brown & Benny Benassi - Beautiful People_clip5,3
203_Janet Jackson x Daddy Yankee - Made For Now [Official Video]_clip0,1
203_Janet Jackson x Daddy Yankee - Made For Now [Official Video]_clip1,8
203_Janet Jackson x Daddy Yankee - Made For Now [Official Video]_clip2,1
203_Janet Jackson x Daddy Yankee - Made For Now [Official Video]_clip3,1
203_Janet Jackson x Daddy Yankee - Made For Now [Official Video]_clip4,3
203_Janet Jackson x Daddy Yankee - Made For Now [Official Video]_clip5,1
204_Jordin Sparks - One Step At A Time (Official Video)_clip0,3
204_Jordin Sparks - One Step At A Time (Official Video)_clip1,3
204_Jordin Sparks - One Step At A Time (Official Video)_clip2,3
204_Jordin Sparks - One Step At A Time (Official Video)_clip3,4
204_Jordin Sparks - One Step At A Time (Official Video)_clip4,8
204_Jordin Sparks - One Step At A Time (Official Video)_clip5,8
205_Surf Mesa - ily (i love you baby) (feat. Emilee) (Official Audio)_clip0,9
205_Surf Mesa - ily (i love you baby) (feat. Emilee) (Official Audio)_clip1,9
205_Surf Mesa - ily (i love you baby) (feat. Emilee) (Official Audio)_clip2,3
205_Surf Mesa - ily (i love you baby) (feat. Emilee) (Official Audio)_clip3,9
205_Surf Mesa - ily (i love you baby) (feat. Emilee) (Official Audio)_clip4,9
206_Sabrina Carpenter - Eyes Wide Open (Official Video)_clip0,8
206_Sabrina Carpenter - Eyes Wide Open (Official Video)_clip1,8
206_Sabrina Carpenter - Eyes Wide Open (Official Video)_clip2,8
206_Sabrina Carpenter - Eyes Wide Open (Official Video)_clip3,8
206_Sabrina Carpenter - Eyes Wide Open (Official Video)_clip4,8
206_Sabrina Carpenter - Eyes Wide Open (Official Video)_clip5,8
207_Far East Movement - Rocketeer ft. Ryan Tedder_clip0,3
207_Far East Movement - Rocketeer ft. Ryan Tedder_clip1,0
207_Far East Movement - Rocketeer ft. Ryan Tedder_clip2,6
207_Far East Movement - Rocketeer ft. Ryan Tedder_clip3,0
207_Far East Movement - Rocketeer ft. Ryan Tedder_clip4,6
207_Far East Movement - Rocketeer ft. Ryan Tedder_clip5,6
208_Mariah Carey - Fantasy (Official 4K Video)_clip0,3
208_Mariah Carey - Fantasy (Official 4K Video)_clip1,3
208_Mariah Carey - Fantasy (Official 4K Video)_clip2,0
208_Mariah Carey - Fantasy (Official 4K Video)_clip3,7
208_Mariah Carey - Fantasy (Official 4K Video)_clip4,0
208_Mariah Carey - Fantasy (Official 4K Video)_clip5,5
208_Mariah Carey - Fantasy (Official 4K Video)_clip6,3
209_Ariana Grande - Be Alright (Official Audio)_clip0,3
209_Ariana Grande - Be Alright (Official Audio)_clip1,1
209_Ariana Grande - Be Alright (Official Audio)_clip2,1
209_Ariana Grande - Be Alright (Official Audio)_clip3,3
209_Ariana Grande - Be Alright (Official Audio)_clip4,3
210_Say You Won't Let Go_clip0,2
210_Say You Won't Let Go_clip1,6
210_Say You Won't Let Go_clip2,2
210_Say You Won't Let Go_clip3,6
210_Say You Won't Let Go_clip4,2
210_Say You Won't Let Go_clip5,2
211_Dancing With A Stranger_clip0,8
211_Dancing With A Stranger_clip1,8
211_Dancing With A Stranger_clip2,8
211_Dancing With A Stranger_clip3,7
211_Dancing With A Stranger_clip4,8
212_Trust Fund Baby - Why Don't We [Official Music Video]_clip0,3
212_Trust Fund Baby - Why Don't We [Official Music Video]_clip1,3
212_Trust Fund Baby - Why Don't We [Official Music Video]_clip2,8
212_Trust Fund Baby - Why Don't We [Official Music Video]_clip3,8
212_Trust Fund Baby - Why Don't We [Official Music Video]_clip4,8
212_Trust Fund Baby - Why Don't We [Official Music Video]_clip5,3
213_8 Letters - Why Don't We [Official Music Video]_clip0,3
213_8 Letters - Why Don't We [Official Music Video]_clip1,4
213_8 Letters - Why Don't We [Official Music Video]_clip2,1
213_8 Letters - Why Don't We [Official Music Video]_clip3,1
213_8 Letters - Why Don't We [Official Music Video]_clip4,1
215_Sabrina Carpenter - Why (Official Video)_clip0,8
215_Sabrina Carpenter - Why (Official Video)_clip1,6
215_Sabrina Carpenter - Why (Official Video)_clip2,3
215_Sabrina Carpenter - Why (Official Video)_clip3,6
215_Sabrina Carpenter - Why (Official Video)_clip4,4
