id,cluster
141_Niall Horan - Slow Hands (Official Lyric Video)_clip1,0
141_Niall Horan - Slow Hands (Official Lyric Video)_clip2,1
141_Niall Horan - Slow Hands (Official Lyric Video)_clip3,0
141_Niall Horan - Slow Hands (Official Lyric Video)_clip4,0
142_The Vamps - Somebody To You ft. Demi Lovato_clip0,3
142_The Vamps - Somebody To You ft. Demi Lovato_clip1,4
142_The Vamps - Somebody To You ft. Demi Lovato_clip2,4
142_The Vamps - Somebody To You ft. Demi Lovato_clip3,4
142_The Vamps - Somebody To You ft. Demi Lovato_clip4,1
143_Bebe Rexha - The Way I Are (Dance With Somebody) feat. Lil Wayne [Official Music Video]_clip0,3
143_Bebe Rexha - The Way I Are (Dance With Somebody) feat. Lil Wayne [Official Music Video]_clip1,0
143_Bebe Rexha - The Way I Are (Dance With Somebody) feat. Lil Wayne [Official Music Video]_clip2,0
143_Bebe Rexha - The Way I Are (Dance With Somebody) feat. Lil Wayne [Official Music Video]_clip3,0
143_Bebe Rexha - The Way I Are (Dance With Somebody) feat. Lil Wayne [Official Music Video]_clip4,0
144_Cheat Codes - No Promises ft. Demi Lovato [Official Video]_clip0,3
144_Cheat Codes - No Promises ft. Demi Lovato [Official Video]_clip1,3
144_Cheat Codes - No Promises ft. Demi Lovato [Official Video]_clip2,0
144_Cheat Codes - No Promises ft. Demi Lovato [Official Video]_clip3,4
144_Cheat Codes - No Promises ft. Demi Lovato [Official Video]_clip4,4
144_Cheat Codes - No Promises ft. Demi Lovato [Official Video]_clip5,4
145_Céline Dion - That's The Way It Is (Official HD Video)_clip0,2
145_Céline Dion - That's The Way It Is (Official HD Video)_clip1,2
145_Céline Dion - That's The Way It Is (Official HD Video)_clip2,2
145_Céline Dion - That's The Way It Is (Official HD Video)_clip3,2
145_Céline Dion - That's The Way It Is (Official HD Video)_clip4,2
145_Céline Dion - That's The Way It Is (Official HD Video)_clip5,2
145_Céline Dion - That's The Way It Is (Official HD Video)_clip6,2
146_Leona Lewis - Better in Time (Official Video)_clip0,2
146_Leona Lewis - Better in Time (Official Video)_clip1,2
146_Leona Lewis - Better in Time (Official Video)_clip2,2
146_Leona Lewis - Better in Time (Official Video)_clip3,2
146_Leona Lewis - Better in Time (Official Video)_clip4,2
146_Leona Lewis - Better in Time (Official Video)_clip5,3
146_Leona Lewis - Better in Time (Official Video)_clip6,2
147_Ariana Grande - Baby I (Official Video)_clip0,1
147_Ariana Grande - Baby I (Official Video)_clip1,2
147_Ariana Grande - Baby I (Official Video)_clip2,4
147_Ariana Grande - Baby I (Official Video)_clip3,1
147_Ariana Grande - Baby I (Official Video)_clip4,1
147_Ariana Grande - Baby I (Official Video)_clip5,0
148_The Black Eyed Peas - Let's Get It Started_clip0,1
148_The Black Eyed Peas - Let's Get It Started_clip1,0
148_The Black Eyed Peas - Let's Get It Started_clip2,0
148_The Black Eyed Peas - Let's Get It Started_clip3,0
148_The Black Eyed Peas - Let's Get It Started_clip4,0
148_The Black Eyed Peas - Let's Get It Started_clip5,0
149_Troye Sivan - Dance To This ft. Ariana Grande (Official Video)_clip0,2
149_Troye Sivan - Dance To This ft. Ariana Grande (Official Video)_clip1,1
149_Troye Sivan - Dance To This ft. Ariana Grande (Official Video)_clip2,2
149_Troye Sivan - Dance To This ft. Ariana Grande (Official Video)_clip3,2
149_Troye Sivan - Dance To This ft. Ariana Grande (Official Video)_clip4,2
149_Troye Sivan - Dance To This ft. Ariana Grande (Official Video)_clip5,1
149_Troye Sivan - Dance To This ft. Ariana Grande (Official Video)_clip6,2
"150_Dan + Shay, Justin Bieber - 10,000 Hours (Official Music Video)_clip0",3
"150_Dan + Shay, Justin Bieber - 10,000 Hours (Official Music Video)_clip1",4
"150_Dan + Shay, Justin Bieber - 10,000 Hours (Official Music Video)_clip2",4
"150_Dan + Shay, Justin Bieber - 10,000 Hours (Official Music Video)_clip3",4
"150_Dan + Shay, Justin Bieber - 10,000 Hours (Official Music Video)_clip4",4
151_Daniel Powter - Bad Day (Official Music Video) [HD]_clip0,1
151_Daniel Powter - Bad Day (Official Music Video) [HD]_clip1,4
151_Daniel Powter - Bad Day (Official Music Video) [HD]_clip2,4
151_Daniel Powter - Bad Day (Official Music Video) [HD]_clip3,4
151_Daniel Powter - Bad Day (Official Music Video) [HD]_clip4,4
151_Daniel Powter - Bad Day (Official Music Video) [HD]_clip5,3
152_Let Me Love You Mario Lyrics_clip0,4
152_Let Me Love You Mario Lyrics_clip1,4
152_Let Me Love You Mario Lyrics_clip2,4
152_Let Me Love You Mario Lyrics_clip3,4
152_Let Me Love You Mario Lyrics_clip4,1
152_Let Me Love You Mario Lyrics_clip5,4
152_Let Me Love You Mario Lyrics_clip6,4
153_Ellie Goulding - Lights (Official Video)_clip0,1
153_Ellie Goulding - Lights (Official Video)_clip1,2
153_Ellie Goulding - Lights (Official Video)_clip2,2
153_Ellie Goulding - Lights (Official Video)_clip3,2
153_Ellie Goulding - Lights (Official Video)_clip4,2
153_Ellie Goulding - Lights (Official Video)_clip5,2
154_Sabrina Carpenter - Thumbs (Official Video)_clip0,3
154_Sabrina Carpenter - Thumbs (Official Video)_clip1,4
154_Sabrina Carpenter - Thumbs (Official Video)_clip2,4
154_Sabrina Carpenter - Thumbs (Official Video)_clip3,4
154_Sabrina Carpenter - Thumbs (Official Video)_clip4,4
154_Sabrina Carpenter - Thumbs (Official Video)_clip5,1
155_The Pussycat Dolls - Stickwitu (Official Music Video) ft. Avant_clip0,3
155_The Pussycat Dolls - Stickwitu (Official Music Video) ft. Avant_clip1,2
155_The Pussycat Dolls - Stickwitu (Official Music Video) ft. Avant_clip2,2
155_The Pussycat Dolls - Stickwitu (Official Music Video) ft. Avant_clip3,2
155_The Pussycat Dolls - Stickwitu (Official Music Video) ft. Avant_clip4,2
155_The Pussycat Dolls - Stickwitu (Official Music Video) ft. Avant_clip5,2
156_David Guetta Feat. Kelly Rowland - When Love Takes Over (Official Video)_clip0,2
156_David Guetta Feat. Kelly Rowland - When Love Takes Over (Official Video)_clip1,2
156_David Guetta Feat. Kelly Rowland - When Love Takes Over (Official Video)_clip2,2
156_David Guetta Feat. Kelly Rowland - When Love Takes Over (Official Video)_clip3,2
156_David Guetta Feat. Kelly Rowland - When Love Takes Over (Official Video)_clip4,2
157_Sam Hunt - Break Up In A Small Town (Official Music Video)_clip0,1
157_Sam Hunt - Break Up In A Small Town (Official Music Video)_clip1,3
157_Sam Hunt - Break Up In A Small Town (Official Music Video)_clip2,4
157_Sam Hunt - Break Up In A Small Town (Official Music Video)_clip3,4
157_Sam Hunt - Break Up In A Small Town (Official Music Video)_clip4,3
157_Sam Hunt - Break Up In A Small Town (Official Music Video)_clip5,4
157_Sam Hunt - Break Up In A Small Town (Official Music Video)_clip6,4
158_Adele - Chasing Pavements (Official Music Video)_clip0,1
158_Adele - Chasing Pavements (Official Music Video)_clip1,1
158_Adele - Chasing Pavements (Official Music Video)_clip2,4
158_Adele - Chasing Pavements (Official Music Video)_clip3,4
158_Adele - Chasing Pavements (Official Music Video)_clip4,3
158_Adele - Chasing Pavements (Official Music Video)_clip5,4
159_MKTO - Classic (Official Video)_clip0,1
159_MKTO - Classic (Official Video)_clip1,2
159_MKTO - Classic (Official Video)_clip2,2
159_MKTO - Classic (Official Video)_clip3,1
159_MKTO - Classic (Official Video)_clip4,4
160_Taylor Swift - Teardrops On My Guitar_clip0,4
160_Taylor Swift - Teardrops On My Guitar_clip1,4
160_Taylor Swift - Teardrops On My Guitar_clip2,4
160_Taylor Swift - Teardrops On My Guitar_clip3,4
160_Taylor Swift - Teardrops On My Guitar_clip4,4
160_Taylor Swift - Teardrops On My Guitar_clip5,4
161_Maroon 5 - Love Somebody_clip0,4
161_Maroon 5 - Love Somebody_clip1,4
161_Maroon 5 - Love Somebody_clip2,4
161_Maroon 5 - Love Somebody_clip3,4
161_Maroon 5 - Love Somebody_clip4,2
161_Maroon 5 - Love Somebody_clip5,4
161_Maroon 5 - Love Somebody_clip6,4
162_Rachel Platten - Stand By You (Official Video)_clip0,3
162_Rachel Platten - Stand By You (Official Video)_clip1,3
162_Rachel Platten - Stand By You (Official Video)_clip2,2
162_Rachel Platten - Stand By You (Official Video)_clip3,2
162_Rachel Platten - Stand By You (Official Video)_clip4,2
162_Rachel Platten - Stand By You (Official Video)_clip5,2
163_Fifth Harmony - I'm In Love With a Monster (from Hotel Transylvania 2 - Official Video)_clip0,1
163_Fifth Harmony - I'm In Love With a Monster (from Hotel Transylvania 2 - Official Video)_clip1,2
163_Fifth Harmony - I'm In Love With a Monster (from Hotel Transylvania 2 - Official Video)_clip2,2
163_Fifth Harmony - I'm In Love With a Monster (from Hotel Transylvania 2 - Official Video)_clip3,2
163_Fifth Harmony - I'm In Love With a Monster (from Hotel Transylvania 2 - Official Video)_clip4,2
163_Fifth Harmony - I'm In Love With a Monster (from Hotel Transylvania 2 - Official Video)_clip5,2
164_Michael Bublé - Feeling Good [Official 4K Remastered Music Video]_clip0,4
164_Michael Bublé - Feeling Good [Official 4K Remastered Music Video]_clip1,1
164_Michael Bublé - Feeling Good [Official 4K Remastered Music Video]_clip2,2
164_Michael Bublé - Feeling Good [Official 4K Remastered Music Video]_clip3,4
164_Michael Bublé - Feeling Good [Official 4K Remastered Music Video]_clip4,0
164_Michael Bublé - Feeling Good [Official 4K Remastered Music Video]_clip5,4
164_Michael Bublé - Feeling Good [Official 4K Remastered Music Video]_clip6,4
165_Ruth B. - Lost Boy (Official Video)_clip0,3
165_Ruth B. - Lost Boy (Official Video)_clip1,1
165_Ruth B. - Lost Boy (Official Video)_clip2,3
165_Ruth B. - Lost Boy (Official Video)_clip3,3
165_Ruth B. - Lost Boy (Official Video)_clip4,0
165_Ruth B. - Lost Boy (Official Video)_clip5,3
165_Ruth B. - Lost Boy (Official Video)_clip6,1
166_Michael Bublé - Haven't Met You Yet [Official Music Video]_clip0,3
166_Michael Bublé - Haven't Met You Yet [Official Music Video]_clip1,4
166_Michael Bublé - Haven't Met You Yet [Official Music Video]_clip2,3
166_Michael Bublé - Haven't Met You Yet [Official Music Video]_clip3,4
166_Michael Bublé - Haven't Met You Yet [Official Music Video]_clip4,4
166_Michael Bublé - Haven't Met You Yet [Official Music Video]_clip5,3
166_Michael Bublé - Haven't Met You Yet [Official Music Video]_clip6,4
"167_Silk City, Dua Lipa - Electricity (Official Video) ft. Diplo, Mark Ronson_clip0",3
"167_Silk City, Dua Lipa - Electricity (Official Video) ft. Diplo, Mark Ronson_clip1",0
"167_Silk City, Dua Lipa - Electricity (Official Video) ft. Diplo, Mark Ronson_clip2",0
"167_Silk City, Dua Lipa - Electricity (Official Video) ft. Diplo, Mark Ronson_clip3",0
"167_Silk City, Dua Lipa - Electricity (Official Video) ft. Diplo, Mark Ronson_clip4",0
"167_Silk City, Dua Lipa - Electricity (Official Video) ft. Diplo, Mark Ronson_clip5",0
"167_Silk City, Dua Lipa - Electricity (Official Video) ft. Diplo, Mark Ronson_clip6",0
"167_Silk City, Dua Lipa - Electricity (Official Video) ft. Diplo, Mark Ronson_clip7",4
168_Journey - Don't Stop Believin' (Official Audio)_clip0,2
168_Journey - Don't Stop Believin' (Official Audio)_clip1,3
168_Journey - Don't Stop Believin' (Official Audio)_clip2,2
168_Journey - Don't Stop Believin' (Official Audio)_clip3,2
168_Journey - Don't Stop Believin' (Official Audio)_clip4,2
168_Journey - Don't Stop Believin' (Official Audio)_clip5,2
168_Journey - Don't Stop Believin' (Official Audio)_clip6,2
169_Harry Styles - Adore You (Official Video)_clip0,4
169_Harry Styles - Adore You (Official Video)_clip1,4
169_Harry Styles - Adore You (Official Video)_clip2,4
169_Harry Styles - Adore You (Official Video)_clip3,4
169_Harry Styles - Adore You (Official Video)_clip4,4
169_Harry Styles - Adore You (Official Video)_clip5,1
170_Ellie Goulding - Love Me Like You Do (Official Audio)_clip0,3
170_Ellie Goulding - Love Me Like You Do (Official Audio)_clip1,4
170_Ellie Goulding - Love Me Like You Do (Official Audio)_clip2,4
170_Ellie Goulding - Love Me Like You Do (Official Audio)_clip3,4
170_Ellie Goulding - Love Me Like You Do (Official Audio)_clip4,4
170_Ellie Goulding - Love Me Like You Do (Official Audio)_clip5,4
170_Ellie Goulding - Love Me Like You Do (Official Audio)_clip6,4
171_Rihanna - Shut Up And Drive_clip0,3
171_Rihanna - Shut Up And Drive_clip1,3
171_Rihanna - Shut Up And Drive_clip2,2
171_Rihanna - Shut Up And Drive_clip3,1
171_Rihanna - Shut Up And Drive_clip4,2
171_Rihanna - Shut Up And Drive_clip5,2
171_Rihanna - Shut Up And Drive_clip6,2
172_Ariana Grande & Justin Bieber - Stuck with U_clip0,1
172_Ariana Grande & Justin Bieber - Stuck with U_clip1,4
172_Ariana Grande & Justin Bieber - Stuck with U_clip2,4
172_Ariana Grande & Justin Bieber - Stuck with U_clip3,4
172_Ariana Grande & Justin Bieber - Stuck with U_clip4,4
172_Ariana Grande & Justin Bieber - Stuck with U_clip5,3
172_Ariana Grande & Justin Bieber - Stuck with U_clip6,4
173_Kygo & Whitney Houston - Higher Love (Official Video)_clip0,3
173_Kygo & Whitney Houston - Higher Love (Official Video)_clip1,3
173_Kygo & Whitney Houston - Higher Love (Official Video)_clip2,3
173_Kygo & Whitney Houston - Higher Love (Official Video)_clip3,4
173_Kygo & Whitney Houston - Higher Love (Official Video)_clip4,4
173_Kygo & Whitney Houston - Higher Love (Official Video)_clip5,4
173_Kygo & Whitney Houston - Higher Love (Official Video)_clip6,4
173_Kygo & Whitney Houston - Higher Love (Official Video)_clip7,4
174_David Archuleta - Crush (Official Video)_clip0,4
174_David Archuleta - Crush (Official Video)_clip1,4
174_David Archuleta - Crush (Official Video)_clip2,4
174_David Archuleta - Crush (Official Video)_clip3,4
174_David Archuleta - Crush (Official Video)_clip4,4
174_David Archuleta - Crush (Official Video)_clip5,4
175_Colbie Caillat - Bubbly (Official Music Video)_clip0,3
175_Colbie Caillat - Bubbly (Official Music Video)_clip1,2
175_Colbie Caillat - Bubbly (Official Music Video)_clip2,2
175_Colbie Caillat - Bubbly (Official Music Video)_clip3,1
175_Colbie Caillat - Bubbly (Official Music Video)_clip4,2
176_Sara Bareilles - Brave (Official Video)_clip0,4
176_Sara Bareilles - Brave (Official Video)_clip1,4
176_Sara Bareilles - Brave (Official Video)_clip2,4
176_Sara Bareilles - Brave (Official Video)_clip3,4
176_Sara Bareilles - Brave (Official Video)_clip4,4
176_Sara Bareilles - Brave (Official Video)_clip5,4
176_Sara Bareilles - Brave (Official Video)_clip6,4
177_Michael Bublé - Home [Official Music Video]_clip0,0
177_Michael Bublé - Home [Official Music Video]_clip1,0
177_Michael Bublé - Home [Official Music Video]_clip2,0
177_Michael Bublé - Home [Official Music Video]_clip3,0
177_Michael Bublé - Home [Official Music Video]_clip4,0
177_Michael Bublé - Home [Official Music Video]_clip5,0
178_Sara Bareilles - Love Song (Official HD Video)_clip0,3
178_Sara Bareilles - Love Song (Official HD Video)_clip1,4
178_Sara Bareilles - Love Song (Official HD Video)_clip2,4
178_Sara Bareilles - Love Song (Official HD Video)_clip3,0
178_Sara Bareilles - Love Song (Official HD Video)_clip4,4
178_Sara Bareilles - Love Song (Official HD Video)_clip5,0
178_Sara Bareilles - Love Song (Official HD Video)_clip6,3
178_Sara Bareilles - Love Song (Official HD Video)_clip7,0
179_The Chainsmokers - Closer (Lyrics) ft. Halsey_clip0,1
179_The Chainsmokers - Closer (Lyrics) ft. Halsey_clip1,4
179_The Chainsmokers - Closer (Lyrics) ft. Halsey_clip2,4
179_The Chainsmokers - Closer (Lyrics) ft. Halsey_clip3,1
179_The Chainsmokers - Closer (Lyrics) ft. Halsey_clip4,4
179_The Chainsmokers - Closer (Lyrics) ft. Halsey_clip5,3
179_The Chainsmokers - Closer (Lyrics) ft. Halsey_clip6,4
"180_Benny Blanco, Halsey & Khalid - Eastside (Lyrics)_clip0",3
"180_Benny Blanco, Halsey & Khalid - Eastside (Lyrics)_clip1",2
"180_Benny Blanco, Halsey & Khalid - Eastside (Lyrics)_clip2",3
"180_Benny Blanco, Halsey & Khalid - Eastside (Lyrics)_clip3",2
"180_Benny Blanco, Halsey & Khalid - Eastside (Lyrics)_clip4",2
181_Charlie Puth - Done For Me (feat. Kehlani) [Official Video]_clip0,0
181_Charlie Puth - Done For Me (feat. Kehlani) [Official Video]_clip1,1
181_Charlie Puth - Done For Me (feat. Kehlani) [Official Video]_clip2,0
181_Charlie Puth - Done For Me (feat. Kehlani) [Official Video]_clip3,2
181_Charlie Puth - Done For Me (feat. Kehlani) [Official Video]_clip4,1
182_Dan + Shay - Speechless (Wedding Video)_clip0,3
182_Dan + Shay - Speechless (Wedding Video)_clip1,4
182_Dan + Shay - Speechless (Wedding Video)_clip2,1
182_Dan + Shay - Speechless (Wedding Video)_clip3,2
182_Dan + Shay - Speechless (Wedding Video)_clip4,4
182_Dan + Shay - Speechless (Wedding Video)_clip5,3
183_Jon Pardi - Dirt On My Boots (Official Lyric Video)_clip0,2
183_Jon Pardi - Dirt On My Boots (Official Lyric Video)_clip1,2
183_Jon Pardi - Dirt On My Boots (Official Lyric Video)_clip2,2
183_Jon Pardi - Dirt On My Boots (Official Lyric Video)_clip3,2
183_Jon Pardi - Dirt On My Boots (Official Lyric Video)_clip4,1
183_Jon Pardi - Dirt On My Boots (Official Lyric Video)_clip5,2
184_Whitney Houston - How Will I Know (Live from Welcome Home Heroes with Whitney Houston)_clip0,2
184_Whitney Houston - How Will I Know (Live from Welcome Home Heroes with Whitney Houston)_clip1,1
184_Whitney Houston - How Will I Know (Live from Welcome Home Heroes with Whitney Houston)_clip2,2
184_Whitney Houston - How Will I Know (Live from Welcome Home Heroes with Whitney Houston)_clip3,2
184_Whitney Houston - How Will I Know (Live from Welcome Home Heroes with Whitney Houston)_clip4,2
184_Whitney Houston - How Will I Know (Live from Welcome Home Heroes with Whitney Houston)_clip5,2
184_Whitney Houston - How Will I Know (Live from Welcome Home Heroes with Whitney Houston)_clip6,2
184_Whitney Houston - How Will I Know (Live from Welcome Home Heroes with Whitney Houston)_clip7,4
"185_Zedd, Elley Duhé - Happy Now (Official Music Video)_clip0",3
"185_Zedd, Elley Duhé - Happy Now (Official Music Video)_clip1",2
"185_Zedd, Elley Duhé - Happy Now (Official Music Video)_clip2",2
"185_Zedd, Elley Duhé - Happy Now (Official Music Video)_clip3",2
"185_Zedd, Elley Duhé - Happy Now (Official Music Video)_clip4",2
"185_Zedd, Elley Duhé - Happy Now (Official Music Video)_clip5",2
186_Colbie Caillat - Try (Official Video)_clip0,3
186_Colbie Caillat - Try (Official Video)_clip1,4
186_Colbie Caillat - Try (Official Video)_clip2,1
186_Colbie Caillat - Try (Official Video)_clip3,3
186_Colbie Caillat - Try (Official Video)_clip4,4
186_Colbie Caillat - Try (Official Video)_clip5,3
186_Colbie Caillat - Try (Official Video)_clip6,4
187_Mario - How Do I Breathe (Official Video)_clip0,4
187_Mario - How Do I Breathe (Official Video)_clip1,4
187_Mario - How Do I Breathe (Official Video)_clip2,4
187_Mario - How Do I Breathe (Official Video)_clip3,1
187_Mario - How Do I Breathe (Official Video)_clip4,4
187_Mario - How Do I Breathe (Official Video)_clip5,4
188_Monica - Angel Of Mine (Official Music Video)_clip0,1
188_Monica - Angel Of Mine (Official Music Video)_clip1,1
188_Monica - Angel Of Mine (Official Music Video)_clip2,2
188_Monica - Angel Of Mine (Official Music Video)_clip3,2
188_Monica - Angel Of Mine (Official Music Video)_clip4,4
188_Monica - Angel Of Mine (Official Music Video)_clip5,4
188_Monica - Angel Of Mine (Official Music Video)_clip6,4
189_Ava Max - Sweet but Psycho (Lyrics)_clip0,1
189_Ava Max - Sweet but Psycho (Lyrics)_clip1,4
189_Ava Max - Sweet but Psycho (Lyrics)_clip2,4
189_Ava Max - Sweet but Psycho (Lyrics)_clip3,4
189_Ava Max - Sweet but Psycho (Lyrics)_clip4,3
190_Justin Timberlake - Like I Love You (Official Video)_clip0,1
190_Justin Timberlake - Like I Love You (Official Video)_clip1,1
190_Justin Timberlake - Like I Love You (Official Video)_clip2,2
190_Justin Timberlake - Like I Love You (Official Video)_clip3,2
190_Justin Timberlake - Like I Love You (Official Video)_clip4,1
190_Justin Timberlake - Like I Love You (Official Video)_clip5,2
190_Justin Timberlake - Like I Love You (Official Video)_clip6,1
190_Justin Timberlake - Like I Love You (Official Video)_clip7,2
191_Meghan Trainor - No Excuses (Official Video)_clip0,2
191_Meghan Trainor - No Excuses (Official Video)_clip1,2
191_Meghan Trainor - No Excuses (Official Video)_clip2,2
191_Meghan Trainor - No Excuses (Official Video)_clip3,3
192_Usher - Moving Mountains (Official Video)_clip0,2
192_Usher - Moving Mountains (Official Video)_clip1,2
192_Usher - Moving Mountains (Official Video)_clip2,2
192_Usher - Moving Mountains (Official Video)_clip3,2
192_Usher - Moving Mountains (Official Video)_clip4,2
192_Usher - Moving Mountains (Official Video)_clip5,2
192_Usher - Moving Mountains (Official Video)_clip6,2
192_Usher - Moving Mountains (Official Video)_clip7,2
192_Usher - Moving Mountains (Official Video)_clip8,2
193_Blanco Brown - The Git Up (Official Music Video)_clip0,2
193_Blanco Brown - The Git Up (Official Music Video)_clip1,2
193_Blanco Brown - The Git Up (Official Music Video)_clip2,3
193_Blanco Brown - The Git Up (Official Music Video)_clip3,2
193_Blanco Brown - The Git Up (Official Music Video)_clip4,2
193_Blanco Brown - The Git Up (Official Music Video)_clip5,1
194_Jonas Brothers - What A Man Gotta Do (Official Video)_clip0,1
194_Jonas Brothers - What A Man Gotta Do (Official Video)_clip1,1
194_Jonas Brothers - What A Man Gotta Do (Official Video)_clip2,1
194_Jonas Brothers - What A Man Gotta Do (Official Video)_clip3,2
194_Jonas Brothers - What A Man Gotta Do (Official Video)_clip4,2
194_Jonas Brothers - What A Man Gotta Do (Official Video)_clip5,2
195_Nick Jonas - Chains_clip0,4
195_Nick Jonas - Chains_clip1,4
195_Nick Jonas - Chains_clip2,4
195_Nick Jonas - Chains_clip3,4
195_Nick Jonas - Chains_clip4,4
195_Nick Jonas - Chains_clip5,4
196_Hozier - Someone New_clip0,1
196_Hozier - Someone New_clip1,1
196_Hozier - Someone New_clip2,0
196_Hozier - Someone New_clip3,1
196_Hozier - Someone New_clip4,0
196_Hozier - Someone New_clip5,0
196_Hozier - Someone New_clip6,0
"197_Kygo, Miguel - Remind Me to Forget (Official Video)_clip0",3
"197_Kygo, Miguel - Remind Me to Forget (Official Video)_clip1",0
"197_Kygo, Miguel - Remind Me to Forget (Official Video)_clip2",0
"197_Kygo, Miguel - Remind Me to Forget (Official Video)_clip3",0
"197_Kygo, Miguel - Remind Me to Forget (Official Video)_clip4",0
"197_Kygo, Miguel - Remind Me to Forget (Official Video)_clip5",0
198_Sam Hunt - Leave The Night On (Official Music Video)_clip0,3
198_Sam Hunt - Leave The Night On (Official Music Video)_clip1,2
198_Sam Hunt - Leave The Night On (Official Music Video)_clip2,2
198_Sam Hunt - Leave The Night On (Official Music Video)_clip3,2
198_Sam Hunt - Leave The Night On (Official Music Video)_clip4,2
198_Sam Hunt - Leave The Night On (Official Music Video)_clip5,2
199_Rascal Flatts Bless the Broken Road_clip0,0
199_Rascal Flatts Bless the Broken Road_clip1,0
199_Rascal Flatts Bless the Broken Road_clip2,0
199_Rascal Flatts Bless the Broken Road_clip3,0
199_Rascal Flatts Bless the Broken Road_clip4,0
199_Rascal Flatts Bless the Broken Road_clip5,0
200_Jonas Brothers - Sucker (Lyrics)_clip0,1
200_Jonas Brothers - Sucker (Lyrics)_clip1,2
200_Jonas Brothers - Sucker (Lyrics)_clip2,1
200_Jonas Brothers - Sucker (Lyrics)_clip3,2
200_Jonas Brothers - Sucker (Lyrics)_clip4,2
201_Shania Twain - That Don't Impress Me Much (Official Music Video)_clip0,3
201_Shania Twain - That Don't Impress Me Much (Official Music Video)_clip1,4
201_Shania Twain - That Don't Impress Me Much (Official Music Video)_clip2,3
201_Shania Twain - That Don't Impress Me Much (Official Music Video)_clip3,3
201_Shania Twain - That Don't Impress Me Much (Official Music Video)_clip4,4
201_Shania Twain - That Don't Impress Me Much (Official Music Video)_clip5,4
202_Chris Brown & Benny Benassi - Beautiful People_clip0,1
202_Chris Brown & Benny Benassi - Beautiful People_clip1,4
202_Chris Brown & Benny Benassi - Beautiful People_clip2,4
202_Chris Brown & Benny Benassi - Beautiful People_clip3,4
202_Chris Brown & Benny Benassi - Beautiful People_clip4,4
202_Chris Brown & Benny Benassi - Beautiful People_clip5,3
203_Janet Jackson x Daddy Yankee - Made For Now [Official Video]_clip0,2
203_Janet Jackson x Daddy Yankee - Made For Now [Official Video]_clip1,2
203_Janet Jackson x Daddy Yankee - Made For Now [Official Video]_clip2,2
203_Janet Jackson x Daddy Yankee - Made For Now [Official Video]_clip3,2
203_Janet Jackson x Daddy Yankee - Made For Now [Official Video]_clip4,2
203_Janet Jackson x Daddy Yankee - Made For Now [Official Video]_clip5,2
204_Jordin Sparks - One Step At A Time (Official Video)_clip0,3
204_Jordin Sparks - One Step At A Time (Official Video)_clip1,3
204_Jordin Sparks - One Step At A Time (Official Video)_clip2,4
204_Jordin Sparks - One Step At A Time (Official Video)_clip3,1
204_Jordin Sparks - One Step At A Time (Official Video)_clip4,2
204_Jordin Sparks - One Step At A Time (Official Video)_clip5,4
205_Surf Mesa - ily (i love you baby) (feat. Emilee) (Official Audio)_clip0,2
205_Surf Mesa - ily (i love you baby) (feat. Emilee) (Official Audio)_clip1,2
205_Surf Mesa - ily (i love you baby) (feat. Emilee) (Official Audio)_clip2,3
205_Surf Mesa - ily (i love you baby) (feat. Emilee) (Official Audio)_clip3,3
205_Surf Mesa - ily (i love you baby) (feat. Emilee) (Official Audio)_clip4,2
206_Sabrina Carpenter - Eyes Wide Open (Official Video)_clip0,4
206_Sabrina Carpenter - Eyes Wide Open (Official Video)_clip1,1
206_Sabrina Carpenter - Eyes Wide Open (Official Video)_clip2,4
206_Sabrina Carpenter - Eyes Wide Open (Official Video)_clip3,4
206_Sabrina Carpenter - Eyes Wide Open (Official Video)_clip4,4
206_Sabrina Carpenter - Eyes Wide Open (Official Video)_clip5,4
207_Far East Movement - Rocketeer ft. Ryan Tedder_clip0,3
207_Far East Movement - Rocketeer ft. Ryan Tedder_clip1,0
207_Far East Movement - Rocketeer ft. Ryan Tedder_clip2,0
207_Far East Movement - Rocketeer ft. Ryan Tedder_clip3,0
207_Far East Movement - Rocketeer ft. Ryan Tedder_clip4,0
207_Far East Movement - Rocketeer ft. Ryan Tedder_clip5,0
208_Mariah Carey - Fantasy (Official 4K Video)_clip0,3
208_Mariah Carey - Fantasy (Official 4K Video)_clip1,1
208_Mariah Carey - Fantasy (Official 4K Video)_clip2,0
208_Mariah Carey - Fantasy (Official 4K Video)_clip3,0
208_Mariah Carey - Fantasy (Official 4K Video)_clip4,0
208_Mariah Carey - Fantasy (Official 4K Video)_clip5,0
208_Mariah Carey - Fantasy (Official 4K Video)_clip6,0
209_Ariana Grande - Be Alright (Official Audio)_clip0,2
209_Ariana Grande - Be Alright (Official Audio)_clip1,2
209_Ariana Grande - Be Alright (Official Audio)_clip2,2
209_Ariana Grande - Be Alright (Official Audio)_clip3,2
209_Ariana Grande - Be Alright (Official Audio)_clip4,3
210_Say You Won't Let Go_clip0,3
210_Say You Won't Let Go_clip1,4
210_Say You Won't Let Go_clip2,4
210_Say You Won't Let Go_clip3,4
210_Say You Won't Let Go_clip4,4
210_Say You Won't Let Go_clip5,4
211_Dancing With A Stranger_clip0,4
211_Dancing With A Stranger_clip1,4
211_Dancing With A Stranger_clip2,4
211_Dancing With A Stranger_clip3,3
211_Dancing With A Stranger_clip4,4
212_Trust Fund Baby - Why Don't We [Official Music Video]_clip0,3
